,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.37595127763052727,0.2981672453058033,0.39357328540805164,-0.28217048287497365,-0.20761955577325197,-0.1083741963889606,0.3936308119264519,-0.21709939035302342,0.11980995087775574,-0.022821773229381843,-0.21480802592769474,-0.3117093029205603,-0.03258090310625242,0.1147894681586748,0.02390058908707063,-0.06387819376477202,0.15640942485936837,0.05651044732555477,0.07230129269653587,0.11355311355311366,0.191070130274926,0.21062598231747695,0.07493633116627252,-0.04532097318382119,0.027466190799414526,0.1374818854568998,-0.057386612843225986,0.5434678009690468,-0.3400978098417295,0.2771462862911505,-0.13422250500050525,-0.016721186493883072,-0.39334155897069983,0.13125567815125153,0.08315928803464848,-0.07612480715073286,-0.008967488300802816,0.18440822101508614,0.2796445371480024,0.3877652039242862,0.4823405639634559,0.18258721035300862,0.10967690004398696,0.3363371708879224,0.03690097283899715,0.3316413824770771
Which picture best describes your relationship with Italy or Germany?,0.37595127763052727,1.0,0.16397685016916994,0.3297912537895507,-0.06610259862982674,-0.08269224159370722,-0.07382567974408247,0.29217750032573936,-0.009322426260198973,0.11370581714599368,-0.02111969182370537,-0.08233108480210384,-0.3645833665671729,-0.0279810151658951,-0.012078217820526902,-0.1252588066030424,-0.2421487220130614,0.12352396839302004,0.06609609960026898,0.07684075412402655,-0.12704730881136814,-0.04330511324117863,0.07632752493994024,-0.2710330262301989,-0.13490979322994354,-0.04501054920144198,0.049644820386115646,-0.160657862475392,0.7675712538092614,-0.13452023621800152,0.1097512671483072,-0.04685552410546452,0.019745591017167424,-0.36588290310112886,-0.009662102916939,-0.08934893955919514,0.19725245986842446,0.12441104189125368,0.2893422635165395,0.24214872201306153,0.27093933858169683,0.1440252857468895,0.17887829811087674,0.19077683536667286,0.32428386082882515,0.22908182865902463,0.2682896332939919
Which picture best describes your relationship with Italian or German language?,0.2981672453058033,0.16397685016916994,1.0,-0.060689558954402235,-0.1550129182814743,-0.09274478502902575,0.3053638564155259,-0.14258142392391146,0.024715826741122587,-0.19964772813158657,-0.3041703249788946,-0.28917995888237874,0.026746499538551214,-0.04914683271507814,-0.13826909532956844,-0.10288700743394856,-0.13243586418640257,-0.009974958016566924,-0.031171694158609705,0.0381978637973041,-0.0911703692377358,0.02557165067917989,0.2533876927267181,-0.08378834788939092,0.18161780755504692,-0.20576165104883992,0.021521112409718893,-0.020891103119000002,0.49039206172948524,-0.2631773401306316,0.013300164827008529,0.10141259209063007,-0.3880440503978772,0.09466570952319295,-0.04536234871000668,0.16906361743603182,-0.0370732759443636,-0.18810262382675186,0.1057552177919524,-0.03644208343384235,0.18690992203742693,0.08723139456467877,0.12110214903237074,0.13625857983248107,0.11998006969952656,-0.04236024646895599,0.12999067941957473
Which picture best describes your relationship with Italian or German Culture?,0.39357328540805164,0.3297912537895507,-0.060689558954402235,1.0,-0.011821656093586484,0.09744938514371083,-0.34504519673482487,0.3715237935343088,-0.20329303444157748,0.35471065641393906,0.054696603427461854,0.04875716339074848,-0.23014283592965254,0.320069759465579,-0.13440275259656007,-0.17198695341012116,-0.16250180677236192,-0.02572597005819682,-0.04713764690685378,0.02341237513408353,-0.1617672057130682,-0.04965931107611812,0.09334477602019672,-0.30003562055656563,-0.19487723877217591,-0.1210070031780229,-0.09809065464343834,-0.16989943624768294,0.700796666861347,0.11609927066427375,0.19464945998834182,0.0388549941940878,0.30321768631985824,-0.33570365974918565,0.32467195429061,-0.12037149194652859,0.04424046231823937,0.09115240560587957,0.06122927152716218,0.09596011865436896,0.24260085887766897,0.07263331079195795,0.09676865005095395,-0.23021812204630576,0.08617184325388688,0.07283295030804661,0.07880279245115503
I see myself as someone who  [... is reserved ],-0.28217048287497365,-0.06610259862982674,-0.1550129182814743,-0.011821656093586484,1.0,0.08265940276149485,-0.11193433715649968,-0.20367077377638398,-0.06950746969612895,-0.18666803232713425,-0.07435951004877493,-0.048032534808686356,0.3717350349597046,-0.019869031121976514,0.083528803982268,-0.06235056555114288,0.0761791912202313,-0.1865291233638365,-0.1474214019353389,0.092960598065074,0.1498902710192165,0.02413449555921464,-0.06061609998726591,-0.04691756453222222,-0.07064899871512705,-0.060538894428892556,-0.04818998056831103,-0.029841945887422366,-0.10867322059774533,0.3419776745852241,-0.8576534353196816,0.09924320004303447,0.06730147739659272,0.3203009781804122,0.03659178623738577,-0.07390904582737673,-0.009834947405868063,-0.009624918445453963,-0.3175475120250647,-0.3535984125805736,-0.35468044570853186,-0.2774244406336545,-0.16028668852654213,-0.18996755870029267,-0.3095068738030512,-0.126520061679269,-0.29419691757061045
I see myself as someone who  [... is generally trusting],-0.20761955577325197,-0.08269224159370722,-0.09274478502902575,0.09744938514371083,0.08265940276149485,1.0,-0.25903132647453503,-0.1367730873194085,0.13432275422205037,0.14877962588026233,-0.25655870858657615,0.2512736131325898,0.08004556805435821,-0.03968667125931709,-0.11462081504305296,0.157157445149663,0.19805127571472628,-0.2297797127623946,0.11332046078611376,-0.19413826327940917,0.029993819501951874,0.04467017844025846,-0.1202873278490661,0.1070103872249096,-0.15367353185435484,-0.1431193015659036,0.24458966373277047,-0.12432255818447695,-0.02863474817763706,0.3848670801742006,0.01505879537130924,0.8476527681501734,0.33207134150716056,0.12098962217873495,-0.11565162762788979,-0.14977860560067124,0.3043811446163543,0.28951847430682487,0.12902469917685233,0.11170575002202551,0.21162431484407748,-0.05702319947292618,0.1116097156283471,0.1917953476364702,0.07050161799064603,0.26945576328100024,0.14943287961452328
I see myself as someone who  [... tends to be lazy],-0.1083741963889606,-0.07382567974408247,0.3053638564155259,-0.34504519673482487,-0.11193433715649968,-0.25903132647453503,1.0,-0.042659422916463345,-0.05775047664392184,-0.41884861760573033,0.10317158135719486,-0.1359531395768276,0.010009257840290072,-0.12454550240049804,0.007590640494272189,-0.10101807828582804,0.05661269406891266,0.22161530524289394,0.22105713961417517,0.17825977473554422,0.010321352037044216,0.0904156113164736,-0.030857940273653992,-0.16242329340963624,0.10889772175797445,0.08589693198028492,-0.007248399983236767,-0.1174421669046429,-0.0960871859346823,0.05887979884372206,-0.1341732095481812,-0.23972230080392468,-0.8761721795146726,0.029436977121446477,-0.031774718523043526,-0.01690955723760079,-0.23906564665541705,-0.2612317581153901,-0.044826376284174484,-0.17353021442862315,-0.18966187119254185,-0.20111678108865574,-0.09498116252596518,-0.07999564862845343,-0.20958905601161193,-0.20262173938812378,-0.19853327259867362
"I see myself as someone who  [... is relaxed, handles stress well]",0.3936308119264519,0.29217750032573936,-0.14258142392391146,0.3715237935343088,-0.20367077377638398,-0.1367730873194085,-0.042659422916463345,1.0,-0.1764244599894366,0.23403546565147534,-0.07646295916449211,0.05368262962699216,-0.6094336887777546,0.1736641590528258,-0.026555122303464716,-0.053986652210010935,-0.23031513880734997,0.19154354768995477,0.14019052637897841,0.2493147089122067,0.18836537064459016,0.08916379592743665,0.01574625947747801,0.11812619202549503,-0.15184515624702047,0.24250533374270883,0.06607321105518349,0.023603145787932576,0.29417222282842787,0.06702460148423318,0.27727962075199913,-0.0547017381036783,0.060672791391894354,-0.8980242176398533,0.22184823039164492,-0.017372874334892,-0.05203236899855195,-0.027237536853971372,0.12324785386937628,0.04366163768859712,0.24247677778899893,0.22941060819172313,-0.003640026502401445,-0.1793821943150812,0.10848679620270354,0.016552154304070497,0.09731006477743047
I see myself as someone who  [... has few artistic interests],-0.21709939035302342,-0.009322426260198973,0.024715826741122587,-0.20329303444157748,-0.06950746969612895,0.13432275422205037,-0.05775047664392184,-0.1764244599894366,1.0,0.10732260669313053,0.09053392763905697,0.1513507714131501,0.04689184156278167,-0.24060891680536717,-0.14675963856977123,0.08667660091165136,0.10648879237378528,-0.2539011947141231,-0.06524549493480394,-0.20039877883037938,0.18825401680961493,0.11002163776787424,-0.2113708504881857,-0.0780894326951523,0.01663711773277152,0.20002796541227705,-0.18172345124278302,-0.03208155004472643,-0.10751972007401862,0.3878555244076826,0.10899763180709247,0.04524588891309931,0.12041403716483794,0.124791364951965,-0.8294318064800579,-0.11543520721777656,0.14022611462079887,-0.0007433374746390683,0.04785821723734449,0.11707883802421681,0.009097025952728995,-0.05937442734840976,0.24944902413715256,0.08586314509417343,0.09918784636879008,0.07137231938767424,0.09189535276183484
"I see myself as someone who  [... is ongoing, sociable]",0.11980995087775574,0.11370581714599368,-0.19964772813158657,0.35471065641393906,-0.18666803232713425,0.14877962588026233,-0.41884861760573033,0.23403546565147534,0.10732260669313053,1.0,0.01905172627045136,0.21339410249804497,-0.11618717062104994,0.13942765325713932,-0.046108752739042545,0.07306616025602741,-0.06175262086172761,-0.17396078949418295,-0.08037255231873966,0.035208522745891514,-0.012486396865671708,0.04356320398538698,-0.1981723265653182,-0.2078289544754408,-0.13788451906455565,-0.05923301346858491,-0.0018094454584481976,0.08318669063962791,0.16843928512560744,0.30276361526629303,0.6652860606741618,0.09470265685080063,0.4430989973142854,-0.1954968659506123,0.006087381813572246,-0.1363257589278362,0.13510122319088383,0.10072966738375749,-0.011190177580384864,-0.008295128175455887,0.09405862674741405,0.07680167821351318,0.07640052016808571,-0.11303556134791037,-0.025722791302851135,0.08385835487067128,0.04441101522635462
